timestamp,action_type,item_id,cursor_time,source,user_answer,platform
1566897914332,respond,q292,,sprint,c,mobile
1566897916695,submit,b292,,sprint,,mobile
1566897916763,enter,e292,,sprint,,mobile
1566897918361,play_audio,b292,0,sprint,,mobile
1566897931863,pause_audio,b292,13279,sprint,,mobile
1566897934913,quit,e292,,sprint,,mobile
1566897934947,enter,b739,,sprint,,mobile
1566897935132,play_audio,b739,0,sprint,,mobile
1566897943608,erase_choice,q739,,sprint,a,mobile
1566897950173,respond,q739,,sprint,c,mobile
1566897950585,pause_audio,b739,15911,sprint,,mobile
1566897953557,submit,b739,,sprint,,mobile
1566897953615,enter,e739,,sprint,,mobile
1566897960022,quit,e739,,sprint,,mobile
1567061868563,enter,b633,,sprint,,mobile
1567061869188,play_audio,b633,0,sprint,,mobile
1567061877860,erase_choice,q633,,sprint,a,mobile
1567061881337,erase_choice,q633,,sprint,b,mobile
1567061885638,pause_audio,b633,16713,sprint,,mobile
1567061888494,submit,b633,,sprint,,mobile
1567061888567,enter,e633,,sprint,,mobile
1567061890451,play_audio,b633,0,sprint,,mobile
1567061904955,pause_audio,b633,14258,sprint,,mobile
1567061914294,quit,e633,,sprint,,mobile
1567061914377,enter,b854,,sprint,,mobile
1567061914630,play_audio,b854,0,sprint,,mobile
1567061928955,erase_choice,q854,,sprint,b,mobile
1567061931277,erase_choice,q854,,sprint,c,mobile
1567061931450,pause_audio,b854,17060,sprint,,mobile
1567061934773,submit,b854,,sprint,,mobile
1567061934840,enter,e854,,sprint,,mobile
1567061936322,play_audio,b854,0,sprint,,mobile
1567061951187,pause_audio,b854,14609,sprint,,mobile
1567061954447,quit,e854,,sprint,,mobile
1567061954505,enter,b439,,sprint,,mobile
1567061954880,play_audio,b439,0,sprint,,mobile
1567061965581,erase_choice,q439,,sprint,a,mobile
1567061972229,pause_audio,b439,17632,sprint,,mobile
1567061972787,respond,q439,,sprint,c,mobile
1567061975427,submit,b439,,sprint,,mobile
1567061975499,enter,e439,,sprint,,mobile
1567061976830,play_audio,b439,0,sprint,,mobile
1567061992315,pause_audio,b439,15231,sprint,,mobile
1567061995397,quit,e439,,sprint,,mobile
1567061995458,enter,b825,,sprint,,mobile
1567061995693,play_audio,b825,0,sprint,,mobile
1567062005576,erase_choice,q825,,sprint,a,mobile
1567062011780,respond,q825,,sprint,b,mobile
1567062012452,pause_audio,b825,17163,sprint,,mobile
1567062014656,submit,b825,,sprint,,mobile
1567062014723,enter,e825,,sprint,,mobile
1567062015748,play_audio,b825,0,sprint,,mobile
1567062030740,pause_audio,b825,14812,sprint,,mobile
1567062041374,quit,e825,,sprint,,mobile
1567062041434,enter,b878,,sprint,,mobile
1567062041698,play_audio,b878,0,sprint,,mobile
1567062058653,pause_audio,b878,17188,sprint,,mobile
1567062065230,respond,q878,,sprint,a,mobile
1567062068305,submit,b878,,sprint,,mobile
1567062068359,enter,e878,,sprint,,mobile
1567062072628,quit,e878,,sprint,,mobile
1567062078106,enter,l453,,adaptive_offer,,mobile
1567062084657,play_video,l453,0,adaptive_offer,,mobile
1567062253996,pause_video,l453,169054,adaptive_offer,,mobile
1567062257143,quit,l453,,adaptive_offer,,mobile
1567062257236,enter,b878,,adaptive_offer,,mobile
1567062257403,play_audio,b878,0,adaptive_offer,,mobile
1567062274357,pause_audio,b878,17274,adaptive_offer,,mobile
1567062275634,respond,q878,,adaptive_offer,b,mobile
1567062278738,submit,b878,,adaptive_offer,,mobile
1567062278788,enter,e878,,adaptive_offer,,mobile
1567062280440,play_audio,b878,0,adaptive_offer,,mobile
1567062295520,pause_audio,b878,14819,adaptive_offer,,mobile
1567062299488,quit,e878,,adaptive_offer,,mobile
1567062299546,enter,b952,,adaptive_offer,,mobile
1567062299735,play_audio,b952,0,adaptive_offer,,mobile
1567062308180,erase_choice,q952,,adaptive_offer,a,mobile
1567062310220,respond,q952,,adaptive_offer,b,mobile
1567062310911,pause_audio,b952,11498,adaptive_offer,,mobile
1567062313146,submit,b952,,adaptive_offer,,mobile
1567062313203,enter,e952,,adaptive_offer,,mobile
1567062316546,quit,e952,,adaptive_offer,,mobile
1567062318254,enter,e878,,sprint,,mobile
1567062322738,quit,e878,,sprint,,mobile
1567062322796,enter,b973,,sprint,,mobile
1567062323212,play_audio,b973,0,sprint,,mobile
1567062333332,erase_choice,q973,,sprint,a,mobile
1567062340729,respond,q973,,sprint,b,mobile
1567062340991,pause_audio,b973,18031,sprint,,mobile
1567062343462,submit,b973,,sprint,,mobile
1567062719121,enter,b200,,sprint,,mobile
1567062719314,play_audio,b200,0,sprint,,mobile
1567062728182,erase_choice,q200,,sprint,a,mobile
1567062732257,respond,q200,,sprint,b,mobile
1567062732257,respond,q200,,sprint,b,mobile
1567062735672,pause_audio,b200,16676,sprint,,mobile
1567062735672,pause_audio,b200,16676,sprint,,mobile
1567062738419,submit,b200,,sprint,,mobile
1567062738487,enter,e200,,sprint,,mobile
1567062743374,quit,e200,,sprint,,mobile
1567062759799,enter,b878,,adaptive_offer,,mobile
1567062760008,play_audio,b878,0,adaptive_offer,,mobile
1567062760008,play_audio,b878,0,adaptive_offer,,mobile
1567062768734,erase_choice,q878,,adaptive_offer,a,mobile
1567062768734,erase_choice,q878,,adaptive_offer,a,mobile
1567062776628,respond,q878,,adaptive_offer,b,mobile
1567062776628,respond,q878,,adaptive_offer,b,mobile
1567062776987,pause_audio,b878,17273,adaptive_offer,,mobile
1567062779690,submit,b878,,adaptive_offer,,mobile
1567062779743,enter,e878,,adaptive_offer,,mobile
1567062786034,quit,e878,,adaptive_offer,,mobile
1567062786095,enter,b200,,adaptive_offer,,mobile
1567062786344,play_audio,b200,0,adaptive_offer,,mobile
1567062786344,play_audio,b200,0,adaptive_offer,,mobile
1567062795589,erase_choice,q200,,adaptive_offer,a,mobile
1567062795589,erase_choice,q200,,adaptive_offer,a,mobile
1567062797880,erase_choice,q200,,adaptive_offer,b,mobile
1567062802491,pause_audio,b200,16415,adaptive_offer,,mobile
1567062804674,submit,b200,,adaptive_offer,,mobile
1567063085405,enter,b2713,,sprint,,mobile
1567063090166,respond,q4181,,sprint,b,mobile
1567063093315,submit,b2713,,sprint,,mobile
1567063093368,enter,e2713,,sprint,,mobile
1567063100914,quit,e2713,,sprint,,mobile
1567063100949,enter,b4721,,sprint,,mobile
1567063114597,respond,q6189,,sprint,d,mobile
1567063118323,submit,b4721,,sprint,,mobile
1567063118368,enter,e4721,,sprint,,mobile
1567063211608,quit,e4721,,sprint,,mobile
1567063211644,enter,b4717,,sprint,,mobile
1567063224942,respond,q6185,,sprint,b,mobile
1567063243672,submit,b4717,,sprint,,mobile
1567063243711,enter,e4717,,sprint,,mobile
1567063293530,quit,e4717,,sprint,,mobile
1567063293580,enter,b5990,,sprint,,mobile
1567063305489,respond,q8639,,sprint,a,mobile
1567063311449,submit,b5990,,sprint,,mobile
1567063311496,enter,e5990,,sprint,,mobile
1567063317852,quit,e5990,,sprint,,mobile
1567063329324,enter,b4603,,sprint,,mobile
1567063345767,respond,q6071,,sprint,b,mobile
1567063349747,submit,b4603,,sprint,,mobile
1567063349798,enter,e4603,,sprint,,mobile
1567063364398,quit,e4603,,sprint,,mobile
1567063471571,enter,b6304,,sprint,,mobile
1567063479759,respond,q8953,,sprint,a,mobile
1567063479759,respond,q8953,,sprint,a,mobile
1567063484098,submit,b6304,,sprint,,mobile
1567063484144,enter,e6304,,sprint,,mobile
1567063497818,quit,e6304,,sprint,,mobile
1567063497871,enter,b3256,,sprint,,mobile
1567063503855,respond,q4724,,sprint,c,mobile
1567063507346,submit,b3256,,sprint,,mobile
1567063507395,enter,e3256,,sprint,,mobile
1567063514615,quit,e3256,,sprint,,mobile
1567063514667,enter,b2437,,sprint,,mobile
1567063545401,respond,q3905,,sprint,c,mobile
1567063551785,submit,b2437,,sprint,,mobile
1567063551829,enter,e2437,,sprint,,mobile
1567063587729,quit,e2437,,sprint,,mobile
1567063587778,enter,b3418,,sprint,,mobile
1567063604015,respond,q4886,,sprint,d,mobile
1567063606974,submit,b3418,,sprint,,mobile
1567063607012,enter,e3418,,sprint,,mobile
1567063639237,quit,e3418,,sprint,,mobile
1567063639282,enter,b6419,,sprint,,mobile
1567063675441,respond,q9068,,sprint,b,mobile
1567063679378,submit,b6419,,sprint,,mobile
1567063679428,enter,e6419,,sprint,,mobile
1567063691770,quit,e6419,,sprint,,mobile
1567063791124,enter,l544,,adaptive_offer,,mobile
1567063794297,play_video,l544,0,adaptive_offer,,mobile
1567063794297,play_video,l544,0,adaptive_offer,,mobile
1567063929474,pause_video,l544,133832,adaptive_offer,,mobile
1567063929474,pause_video,l544,133832,adaptive_offer,,mobile
1567063929525,play_video,l544,150000,adaptive_offer,,mobile
1567063957361,pause_video,l544,177632,adaptive_offer,,mobile
1567063962451,quit,l544,,adaptive_offer,,mobile
1567063962530,enter,b4721,,adaptive_offer,,mobile
1567063974516,respond,q6189,,adaptive_offer,c,mobile
1567063978489,submit,b4721,,adaptive_offer,,mobile
1567063978534,enter,e4721,,adaptive_offer,,mobile
1567063998698,quit,e4721,,adaptive_offer,,mobile
1567149595301,enter,b7921,,tutor,,mobile
1567149838893,respond,q10641,,tutor,a,mobile
1567149844323,submit,b7921,,tutor,,mobile
1567149844386,enter,e7921,,tutor,,mobile
1567149906980,quit,e7921,,tutor,,mobile
1567149907044,enter,b1470,,tutor,,mobile
1567149938704,play_audio,b1470,0,tutor,,mobile
1567149980423,respond,q1608,,tutor,b,mobile
1567149987571,respond,q1608,,tutor,b,mobile
1567149988526,respond,q1608,,tutor,b,mobile
1567149989309,respond,q1608,,tutor,b,mobile
1567150004676,pause_audio,b1470,68071,tutor,,mobile
1567150006745,respond,q1608,,tutor,b,mobile
1567150013067,submit,b1470,,tutor,,mobile
1567150013139,enter,e1470,,tutor,,mobile
1567150016765,play_audio,b1470,0,tutor,,mobile
1567150054464,pause_audio,b1470,38088,tutor,,mobile
1567150081467,quit,e1470,,tutor,,mobile
1567223809148,enter,b1534,,tutor,,mobile
1567223840477,play_audio,b1534,0,tutor,,mobile
1567223840477,play_audio,b1534,0,tutor,,mobile
1567223876276,respond,q1800,,tutor,b,mobile
1567223876276,respond,q1800,,tutor,b,mobile
1567223890618,pause_audio,b1534,51211,tutor,,mobile
1567223890618,pause_audio,b1534,51211,tutor,,mobile
1567223893635,submit,b1534,,tutor,,mobile
1567223893663,enter,e1534,,tutor,,mobile
1567223895903,play_audio,b1534,0,tutor,,mobile
1567223943108,pause_audio,b1534,47569,tutor,,mobile
1567223950936,quit,e1534,,tutor,,mobile
1567223950991,enter,b7923,,tutor,,mobile
1567224112786,respond,q10649,,tutor,a,mobile
1567224119562,submit,b7923,,tutor,,mobile
1567224119608,enter,e7923,,tutor,,mobile
1567224188111,quit,e7923,,tutor,,mobile
1567224215720,enter,b1112,,tutor,,mobile
1567224221715,play_audio,b1112,0,tutor,,mobile
1567224230864,erase_choice,q1112,,tutor,a,mobile
1567224234290,erase_choice,q1112,,tutor,b,mobile
1567224236966,pause_audio,b1112,15655,tutor,,mobile
1567224248647,respond,q1112,,tutor,a,mobile
1567224249832,erase_choice,q1112,,tutor,c,mobile
1567224255483,submit,b1112,,tutor,,mobile
1567224255564,enter,e1112,,tutor,,mobile
1567224258171,play_audio,b1112,0,tutor,,mobile
1567224271572,pause_audio,b1112,13195,tutor,,mobile
1567224277517,quit,e1112,,tutor,,mobile
1567224277573,enter,b1502,,tutor,,mobile
1567224305002,play_audio,b1502,0,tutor,,mobile
1567224349880,respond,q1704,,tutor,a,mobile
1567224350544,pause_audio,b1502,46825,tutor,,mobile
1567224353794,submit,b1502,,tutor,,mobile
1567224353824,enter,e1502,,tutor,,mobile
1567224355597,play_audio,b1502,0,tutor,,mobile
1567224393265,pause_audio,b1502,38068,tutor,,mobile
1567224396059,quit,e1502,,tutor,,mobile
1567772823894,enter,e1502,,tutor,,mobile
1567772833604,quit,e1502,,tutor,,mobile
1567772833680,enter,b1576,,tutor,,mobile
1567772861615,play_audio,b1576,0,tutor,,mobile
1567772895152,respond,q1926,,tutor,c,mobile
1567772902094,pause_audio,b1576,37320,tutor,,mobile
1567772906725,submit,b1576,,tutor,,mobile
1567772906791,enter,e1576,,tutor,,mobile
1567772909135,play_audio,b1576,0,tutor,,mobile
1567772947473,pause_audio,b1576,35064,tutor,,mobile
1567772971985,quit,e1576,,tutor,,mobile
1567773004610,enter,b1314,,tutor,,mobile
1567773006834,play_audio,b1314,0,tutor,,mobile
1567773016096,erase_choice,q1314,,tutor,a,mobile
1567773025122,pause_audio,b1314,16700,tutor,,mobile
1567773026235,respond,q1314,,tutor,b,mobile
1567773034155,submit,b1314,,tutor,,mobile
1567773034224,enter,e1314,,tutor,,mobile
1567773036101,play_audio,b1314,0,tutor,,mobile
1567773052037,pause_audio,b1314,15654,tutor,,mobile
1567773056549,quit,e1314,,tutor,,mobile
1567773056596,enter,b1454,,tutor,,mobile
1567773084713,play_audio,b1454,0,tutor,,mobile
1567773135598,respond,q1560,,tutor,a,mobile
1567773140545,pause_audio,b1454,52628,tutor,,mobile
1567773147327,submit,b1454,,tutor,,mobile
1567773379128,enter,e1110,,tutor,,mobile
1567773380489,play_audio,b1110,0,tutor,,mobile
1567773380489,play_audio,b1110,0,tutor,,mobile
1567773380489,play_audio,b1110,0,tutor,,mobile
1567773394908,pause_audio,b1110,14158,tutor,,mobile
1567773396516,quit,e1110,,tutor,,mobile
1567829696364,enter,e1110,,tutor,,mobile
1567829696804,quit,e1110,,tutor,,mobile
1567829700453,enter,e1110,,tutor,,mobile
1567829705212,quit,e1110,,tutor,,mobile
1567829705284,enter,b8112,,tutor,,mobile
1567829712954,play_audio,b8112,0,tutor,,mobile
1567829723444,erase_choice,q11059,,tutor,a,mobile
1567829726306,erase_choice,q11059,,tutor,b,mobile
1567829730974,erase_choice,q11059,,tutor,c,mobile
1567829734686,pause_audio,b8112,20220,tutor,,mobile
1567829735499,respond,q11059,,tutor,a,mobile
1567829739290,submit,b8112,,tutor,,mobile
1567829739323,enter,e8112,,tutor,,mobile
1567829741444,play_audio,b8112,0,tutor,,mobile
1567829757633,pause_audio,b8112,15965,tutor,,mobile
1567829760635,quit,e8112,,tutor,,mobile
1567829760672,enter,b564,,tutor,,mobile
1567829766016,play_audio,b564,0,tutor,,mobile
1567829774840,erase_choice,q564,,tutor,a,mobile
1567829778656,respond,q564,,tutor,b,mobile
1567829779400,pause_audio,b564,11827,tutor,,mobile
1567829782239,submit,b564,,tutor,,mobile
1567830070785,enter,b11376,,tutor,,mobile
1567830085033,respond,q17139,,tutor,a,mobile
1567830089519,submit,b11376,,tutor,,mobile
1567830089564,enter,e11376,,tutor,,mobile
1567830110919,quit,e11376,,tutor,,mobile
1574432099534,enter,e11376,,tutor,,mobile
1574432109307,quit,e11376,,tutor,,mobile
1574432109358,enter,b1513,,tutor,,mobile
1574432140850,play_audio,b1513,0,tutor,,mobile
1574432182245,respond,q1737,,tutor,d,mobile
1574432192024,respond,q1737,,tutor,d,mobile
1574432194764,pause_audio,b1513,50055,tutor,,mobile
1574432199141,submit,b1513,,tutor,,mobile
1574432199206,enter,e1513,,tutor,,mobile
1574432203439,play_audio,b1513,0,tutor,,mobile
1574432238520,pause_audio,b1513,31115,tutor,,mobile
1574432251424,quit,e1513,,tutor,,mobile
1574432251488,enter,b7402,,tutor,,mobile
1574432279271,respond,q10051,,tutor,c,mobile
1574432284085,submit,b7402,,tutor,,mobile
1574432284134,enter,e7402,,tutor,,mobile
1574432290788,quit,e7402,,tutor,,mobile
1574432290864,enter,b1126,,tutor,,mobile
1574432294960,play_audio,b1126,0,tutor,,mobile
1574432308806,erase_choice,q1126,,tutor,b,mobile
1574432311771,pause_audio,b1126,15212,tutor,,mobile
1574432312087,erase_choice,q1126,,tutor,c,mobile
1574432315961,submit,b1126,,tutor,,mobile
1574432316018,enter,e1126,,tutor,,mobile
1574432318248,play_audio,b1126,0,tutor,,mobile
1574432332609,pause_audio,b1126,14130,tutor,,mobile
1574432336274,quit,e1126,,tutor,,mobile
1574432336346,enter,b1595,,tutor,,mobile
1574432367866,play_audio,b1595,0,tutor,,mobile
1574432433722,respond,q1983,,tutor,d,mobile
1574432437207,pause_audio,b1595,66257,tutor,,mobile
1574432441997,submit,b1595,,tutor,,mobile
1574484637825,enter,e1595,,tutor,,mobile
1574484646567,quit,e1595,,tutor,,mobile
1574484646644,enter,b1586,,tutor,,mobile
1574484675274,play_audio,b1586,0,tutor,,mobile
1574484729462,respond,q1956,,tutor,d,mobile
1574484730305,pause_audio,b1586,51809,tutor,,mobile
1574484733596,submit,b1586,,tutor,,mobile
1574484733631,enter,b1586,,tutor,,mobile
1574484737936,play_audio,b1586,0,tutor,,mobile
1574484791939,respond,q1956,,tutor,d,mobile
1574484793787,pause_audio,b1586,52634,tutor,,mobile
1574484797632,submit,b1586,,tutor,,mobile
1574484797655,enter,e1586,,tutor,,mobile
1574484801550,play_audio,b1586,0,tutor,,mobile
1574484841124,pause_audio,b1586,36383,tutor,,mobile
1574484871333,quit,e1586,,tutor,,mobile
1574485018504,enter,e1024,,tutor,,mobile
1574485019918,play_audio,b1024,0,tutor,,mobile
1574485029104,pause_audio,b1024,9173,tutor,,mobile
1574485036177,quit,e1024,,tutor,,mobile
1574551545177,enter,e1024,,tutor,,mobile
1574551552231,quit,e1024,,tutor,,mobile
1574551552304,enter,b1344,,tutor,,mobile
1574551556795,play_audio,b1344,0,tutor,,mobile
1574551571117,erase_choice,q1344,,tutor,b,mobile
1574551574620,pause_audio,b1344,16204,tutor,,mobile
1574551578364,respond,q1344,,tutor,c,mobile
1574551581590,submit,b1344,,tutor,,mobile
1574551581647,enter,e1344,,tutor,,mobile
1574551583470,play_audio,b1344,0,tutor,,mobile
1574551595552,pause_audio,b1344,11822,tutor,,mobile
1574551595552,play_audio,b1344,15151,tutor,,mobile
1574551595586,pause_audio,b1344,15151,tutor,,mobile
1574551600248,quit,e1344,,tutor,,mobile
1574551600318,enter,b1552,,tutor,,mobile
1574551628053,play_audio,b1552,0,tutor,,mobile
1574551659036,pause_audio,b1552,27712,tutor,,mobile
1574551662091,submit,b1552,,tutor,,mobile
1574551701704,enter,b1552,,tutor,,mobile
1574551703445,play_audio,b1552,27712,tutor,,mobile
1574551716057,respond,q1854,,tutor,d,mobile
1574551721225,pause_audio,b1552,45372,tutor,,mobile
1574551724646,submit,b1552,,tutor,,mobile
1574551724700,enter,e1552,,tutor,,mobile
1574551730197,play_audio,b1552,0,tutor,,mobile
1574551757329,pause_audio,b1552,23880,tutor,,mobile
1574551761063,quit,e1552,,tutor,,mobile
1574551761123,enter,b173,,tutor,,mobile
1574551763765,play_audio,b173,0,tutor,,mobile
1574551773290,erase_choice,q173,,tutor,a,mobile
1574551778244,erase_choice,q173,,tutor,b,mobile
1574551782297,erase_choice,q173,,tutor,c,mobile
1574551785952,pause_audio,b173,20643,tutor,,mobile
1574551788856,respond,q173,,tutor,a,mobile
1574551791319,erase_choice,q173,,tutor,d,mobile
1574551794621,submit,b173,,tutor,,mobile
1574551794681,enter,e173,,tutor,,mobile
1574551808623,quit,e173,,tutor,,mobile
1574551808674,enter,b1560,,tutor,,mobile
1574551840150,play_audio,b1560,0,tutor,,mobile
1574551889292,respond,q1878,,tutor,c,mobile
1574551890232,pause_audio,b1560,46858,tutor,,mobile
1574551893080,submit,b1560,,tutor,,mobile
1574551893136,enter,e1560,,tutor,,mobile
1574551897658,play_audio,b1560,0,tutor,,mobile
1574551936359,pause_audio,b1560,35449,tutor,,mobile
1574551991480,quit,e1560,,tutor,,mobile
1574551991525,enter,b1520,,tutor,,mobile
1574552021369,play_audio,b1520,0,tutor,,mobile
1574552073101,respond,q1758,,tutor,b,mobile
1574552076637,respond,q1758,,tutor,c,mobile
1574552080978,pause_audio,b1520,55289,tutor,,mobile
1574552083855,submit,b1520,,tutor,,mobile
